Transaction_ID,Store_ID,Store_Type,City,Region,Date,Year,Month,Department,Product,Customer_ID,Customer_Type,Gender,Age,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Product_Rating,Stock_Quantity,Payment_Method,Order_Status,Sales_Channel,Holiday_Flag
TXN125427,Store_6,Supermarket,Bengaluru,South,19-10-2024,2024,10,Sports,Football,CUST23816,New,Female,58,3,1126.98,5,3211.91,2683.86,528.05,4.3,407,Credit Card,Completed,Physical Store,0
TXN125428,Store_7,Convenience Store,Trichy,South,01-06-2024,2024,6,Electronics,Speaker,CUST10008,Returning,Male,46,3,2703.41,0,8110.22,5644.97,2465.25,5,69,UPI,Completed,Physical Store,0
TXN125429,Store_11,Convenience Store,Hyderabad,South,31-03-2024,2024,3,Home,Chair,CUST11751,Returning,Male,20,1,2856.7,15,2428.2,1827.06,601.14,3.4,39,UPI,Completed,Physical Store,0
TXN125430,Store_9,Department Store,Delhi,North,13-11-2025,2025,11,Electronics,Smartwatch,CUST11030,Returning,Male,23,1,4262.67,5,4049.54,2943.87,1105.67,4.5,354,Debit Card,Cancelled,Physical Store,0
TXN125431,Store_15,Supermarket,Madurai,South,01-10-2024,2024,10,Sports,Badminton Racket,CUST20833,Returning,Male,41,1,1682.79,5,1598.65,1173.89,424.76,4.4,331,UPI,Completed,Physical Store,0
TXN125432,Store_14,Department Store,Trichy,South,09-04-2024,2024,4,Home,Cookware,CUST16419,New,Male,61,2,1836.25,5,3488.87,2705.7,783.17,4.3,123,Cash,Completed,Physical Store,0
TXN125433,Store_2,Supermarket,Trichy,South,23-07-2024,2024,7,Home,Cookware,CUST21603,Returning,Male,27,2,1649.82,0,3299.63,2340.15,959.48,4.3,84,Debit Card,Completed,Physical Store,0
TXN125434,Store_11,Convenience Store,Delhi,North,15-12-2025,2025,12,Sports,Cricket Bat,CUST18472,Returning,Male,59,2,2123.68,5,4034.99,3209.49,825.5,3.5,56,Debit Card,Completed,Physical Store,0
TXN125435,Store_20,Department Store,Pune,West,04-10-2024,2024,10,Home,Cleaning Kit,CUST23338,New,Male,21,1,477.88,5,453.99,363.3,90.69,4.5,134,Debit Card,Completed,Physical Store,0
TXN125436,Store_3,Supermarket,Hyderabad,South,30-11-2025,2025,11,Beauty,Moisturizer,CUST23666,New,Male,47,1,713.06,5,677.41,523.24,154.17,3.6,381,Credit Card,Returned,Physical Store,0
TXN125437,Store_16,Convenience Store,Pune,West,10-02-2024,2024,2,Grocery,Snacks,CUST20016,New,Male,56,3,182.14,10,491.79,366.39,125.4,3.7,100,Cash,Completed,Physical Store,0
TXN125438,Store_16,Convenience Store,Hyderabad,South,10-11-2024,2024,11,Sports,Running Shoes,CUST23774,Returning,Female,47,2,2974.25,0,5948.51,4601.47,1347.04,5,46,UPI,Completed,Physical Store,0
TXN125439,Store_8,Department Store,Coimbatore,South,08-02-2024,2024,2,Electronics,Smartphone,CUST16511,Returning,Female,41,2,26710.71,5,50750.35,37616.62,13133.73,3.9,443,Cash,Completed,Physical Store,1
TXN125440,Store_16,Convenience Store,Chennai,South,13-08-2024,2024,8,Clothing,Jacket,CUST13023,New,Male,38,1,2685.65,0,2685.65,2102.69,582.96,3.7,166,Cash,Completed,Physical Store,0
TXN125441,Store_7,Convenience Store,Mumbai,West,21-05-2024,2024,5,Electronics,Speaker,CUST10352,Returning,Male,58,4,2645.37,15,8994.27,7234.56,1759.71,4,364,Debit Card,Completed,Physical Store,0
TXN125442,Store_18,Supermarket,Madurai,South,22-05-2025,2025,5,Beauty,Face Wash,CUST21519,New,Male,32,1,486.16,0,486.16,333.31,152.85,4.3,241,Cash,Completed,Physical Store,0
TXN125443,Store_5,Department Store,Hyderabad,South,26-09-2025,2025,9,Grocery,Snacks,CUST24084,Returning,Male,27,3,190.34,5,542.47,460.39,82.08,4.1,213,Credit Card,Completed,Physical Store,0
TXN125444,Store_13,Convenience Store,Salem,South,09-05-2025,2025,5,Home,Bedsheet,CUST18764,Returning,Female,33,1,1288.43,0,1288.43,867.85,420.58,4.4,393,Cash,Completed,Physical Store,0
TXN125445,Store_6,Supermarket,Coimbatore,South,17-03-2024,2024,3,Sports,Football,CUST13179,Returning,Female,64,1,1088.43,0,1088.43,707.02,381.41,4.3,357,UPI,Cancelled,Physical Store,0
TXN125446,Store_12,Department Store,Hyderabad,South,30-09-2025,2025,9,Electronics,Speaker,CUST21631,Returning,Male,24,2,2522.81,0,5045.62,3606.92,1438.7,3.8,122,Debit Card,Returned,Physical Store,0
TXN125447,Store_20,Supermarket,Madurai,South,16-04-2025,2025,4,Grocery,Coffee,CUST12277,Returning,Female,55,2,324.06,0,648.11,505.42,142.69,3.7,228,UPI,Completed,Physical Store,0
TXN125448,Store_17,Department Store,Salem,South,26-12-2024,2024,12,Beauty,Shampoo,CUST24361,Returning,Male,55,4,559.17,0,2236.69,1557.91,678.78,3.8,442,Cash,Completed,Physical Store,0
TXN125449,Store_10,Convenience Store,Hyderabad,South,17-12-2025,2025,12,Sports,Football,CUST18088,Returning,Male,57,3,1093.93,10,2953.62,2558.37,395.25,3.2,310,Credit Card,Completed,Physical Store,0
TXN125450,Store_5,Convenience Store,Bengaluru,South,31-10-2025,2025,10,Beauty,Moisturizer,CUST18514,Returning,Male,58,1,660.32,0,660.32,419.57,240.75,3.3,296,UPI,Completed,Physical Store,0
TXN125451,Store_12,Convenience Store,Mumbai,West,21-09-2024,2024,9,Beauty,Shampoo,CUST24627,New,Female,33,3,549.1,5,1564.94,1054.4,510.54,2.6,139,UPI,Completed,Physical Store,0
TXN125452,Store_5,Department Store,Mumbai,West,18-03-2024,2024,3,Grocery,Biscuits,CUST15690,New,Male,18,2,121.23,15,206.09,162.1,43.99,4.1,417,UPI,Returned,Physical Store,0
TXN125453,Store_10,Convenience Store,Bengaluru,South,06-07-2024,2024,7,Grocery,Biscuits,CUST16521,Returning,Female,34,2,108.57,0,217.15,165.04,52.11,4,164,UPI,Completed,Physical Store,0
TXN125454,Store_15,Supermarket,Mumbai,West,04-09-2025,2025,9,Electronics,Tablet,CUST21727,New,Male,27,2,17814.35,0,35628.7,24402.63,11226.07,4.6,189,UPI,Completed,Physical Store,1
TXN125455,Store_7,Convenience Store,Coimbatore,South,19-09-2025,2025,9,Electronics,Tablet,CUST10011,Returning,Male,47,5,16936.19,0,84680.97,54107.73,30573.24,3.4,123,Cash,Completed,Physical Store,0
TXN125456,Store_10,Department Store,Hyderabad,South,27-11-2025,2025,11,Clothing,T-Shirt,CUST13777,Returning,Male,43,1,833.23,10,749.9,576.96,172.94,3.1,481,Cash,Completed,Physical Store,0
TXN125457,Store_13,Convenience Store,Mumbai,West,09-09-2025,2025,9,Clothing,Jacket,CUST16759,Returning,Female,21,2,2281.3,0,4562.6,3666.58,896.02,3.3,361,Cash,Completed,Physical Store,1
TXN125458,Store_14,Supermarket,Bengaluru,South,31-07-2025,2025,7,Grocery,Cooking Oil,CUST12784,Returning,Female,18,1,171.41,15,145.7,119.61,26.09,3.5,244,UPI,Completed,Physical Store,0
TXN125459,Store_15,Department Store,Pune,West,05-01-2025,2025,1,Electronics,Smartwatch,CUST20559,New,Male,49,4,4404.76,0,17619.02,11040.71,6578.31,3.9,403,Debit Card,Completed,Physical Store,0
TXN125460,Store_14,Department Store,Bengaluru,South,30-06-2025,2025,6,Clothing,Jacket,CUST15149,New,Male,39,2,2450.84,0,4901.68,3079.95,1821.73,3.5,284,UPI,Completed,Physical Store,1
TXN125461,Store_13,Convenience Store,Pune,West,21-01-2024,2024,1,Grocery,Biscuits,CUST19014,Returning,Male,32,1,131.04,10,117.94,83.22,34.72,4.5,151,Debit Card,Completed,Physical Store,0
TXN125462,Store_15,Department Store,Bengaluru,South,08-02-2025,2025,2,Grocery,Rice,CUST22829,Returning,Female,52,2,909.75,20,1455.59,1326.23,129.36,4.3,174,Debit Card,Completed,Physical Store,0
TXN125463,Store_8,Supermarket,Salem,South,02-11-2024,2024,11,Beauty,Face Wash,CUST19789,Returning,Male,30,1,486.6,0,486.6,370.84,115.76,4.5,334,Debit Card,Cancelled,Physical Store,0
TXN125464,Store_11,Supermarket,Hyderabad,South,24-03-2024,2024,3,Clothing,T-Shirt,CUST14692,New,Male,33,2,870.32,5,1653.62,1154.9,498.72,3.7,292,UPI,Completed,Physical Store,0
TXN125465,Store_18,Convenience Store,Delhi,North,30-05-2025,2025,5,Grocery,Snacks,CUST18156,New,Female,29,4,197.2,10,709.9,567.16,142.74,4.8,397,Debit Card,Completed,Physical Store,0
TXN125466,Store_18,Supermarket,Hyderabad,South,30-12-2025,2025,12,Beauty,Perfume,CUST21206,Returning,Male,54,2,1737.06,0,3474.11,2649.59,824.52,4.9,149,Cash,Completed,Physical Store,1
TXN125467,Store_6,Department Store,Pune,West,30-06-2024,2024,6,Sports,Football,CUST11272,Returning,Male,52,1,1225.1,10,1102.59,943.05,159.54,3.9,474,Cash,Completed,Physical Store,0
TXN125468,Store_4,Department Store,Delhi,North,18-10-2025,2025,10,Electronics,Smartphone,CUST10259,Returning,Male,64,3,22534.24,5,64222.59,42088.81,22133.78,4.7,114,UPI,Completed,Physical Store,0
TXN125469,Store_11,Supermarket,Mumbai,West,13-03-2024,2024,3,Home,Bedsheet,CUST12872,Returning,Male,33,4,1097.8,10,3952.1,2810.88,1141.22,3.3,258,UPI,Completed,Physical Store,0
TXN125470,Store_5,Department Store,Trichy,South,18-08-2025,2025,8,Home,Chair,CUST24959,New,Female,24,2,2775.95,20,4441.51,4444.75,-3.24,4.3,258,UPI,Completed,Physical Store,0
TXN125471,Store_2,Supermarket,Hyderabad,South,21-03-2024,2024,3,Sports,Football,CUST20281,New,Female,29,2,1112.05,5,2112.9,1516.47,596.43,4.3,232,UPI,Completed,Physical Store,0
TXN125472,Store_2,Supermarket,Chennai,South,19-11-2024,2024,11,Sports,Yoga Mat,CUST19490,New,Male,45,1,818.82,0,818.82,657.66,161.16,3.7,202,Debit Card,Completed,Physical Store,0
TXN125473,Store_12,Department Store,Pune,West,02-12-2025,2025,12,Sports,Badminton Racket,CUST14483,New,Female,40,2,1574.66,5,2991.85,1995.9,995.95,4.2,365,UPI,Completed,Physical Store,0
TXN125474,Store_7,Department Store,Madurai,South,21-10-2025,2025,10,Beauty,Moisturizer,CUST18966,Returning,Male,48,1,691.72,10,622.55,489.29,133.26,2.7,120,Debit Card,Completed,Physical Store,0
TXN125475,Store_5,Department Store,Delhi,North,24-04-2024,2024,4,Sports,Cricket Bat,CUST19732,Returning,Female,31,1,2361.53,5,2243.46,1805.19,438.27,4.4,302,UPI,Completed,Physical Store,0
TXN125476,Store_18,Convenience Store,Mumbai,West,06-08-2024,2024,8,Clothing,Jacket,CUST13046,Returning,Male,40,1,2331.77,10,2098.59,1517.81,580.78,4,123,Debit Card,Completed,Physical Store,0
TXN125477,Store_10,Supermarket,Trichy,South,07-11-2024,2024,11,Home,Cookware,CUST13224,New,Male,22,1,1831.61,0,1831.61,1393.05,438.56,4.1,468,Debit Card,Returned,Physical Store,0
TXN125478,Store_5,Convenience Store,Mumbai,West,31-07-2025,2025,7,Sports,Football,CUST16197,Returning,Male,31,2,1304.56,0,2609.12,1692.85,916.27,3.2,45,UPI,Completed,Physical Store,0
TXN125479,Store_1,Department Store,Salem,South,06-03-2025,2025,3,Beauty,Soap,CUST20059,New,Female,20,1,92.5,15,78.63,67.63,11,4.5,189,UPI,Completed,Physical Store,0
TXN125480,Store_11,Convenience Store,Mumbai,West,16-01-2025,2025,1,Home,Cookware,CUST19044,Returning,Female,19,1,1774.18,0,1774.18,1245.02,529.16,4.6,333,Cash,Completed,Physical Store,0
TXN125481,Store_16,Supermarket,Salem,South,24-07-2025,2025,7,Grocery,Coffee,CUST22956,Returning,Female,29,1,327.4,0,327.4,208.07,119.33,4.7,141,Cash,Completed,Physical Store,0
TXN125482,Store_19,Convenience Store,Hyderabad,South,14-08-2024,2024,8,Electronics,Tablet,CUST18483,Returning,Male,21,1,18359.27,20,14687.42,13380.83,1306.59,3.8,404,Credit Card,Completed,Physical Store,0
TXN125483,Store_7,Department Store,Pune,West,27-05-2025,2025,5,Home,Chair,CUST12760,New,Male,18,2,2993.18,5,5687.04,4042.32,1644.72,4.2,216,Credit Card,Cancelled,Physical Store,1
TXN125484,Store_9,Convenience Store,Salem,South,21-09-2025,2025,9,Sports,Running Shoes,CUST13872,Returning,Female,62,1,2523.95,15,2145.36,1639.25,506.11,4.8,317,Debit Card,Completed,Physical Store,1
TXN125485,Store_3,Department Store,Coimbatore,South,05-01-2024,2024,1,Electronics,Smartphone,CUST13633,Returning,Male,26,1,25403.26,0,25403.26,18755.68,6647.58,3.4,6,Credit Card,Completed,Physical Store,0
TXN125486,Store_5,Department Store,Trichy,South,28-05-2024,2024,5,Beauty,Moisturizer,CUST24955,New,Female,29,2,711.77,15,1210.02,932.24,277.78,4.3,56,UPI,Completed,Physical Store,0
TXN125487,Store_1,Department Store,Pune,West,12-05-2024,2024,5,Sports,Badminton Racket,CUST13564,Returning,Male,28,2,1559.07,0,3118.14,2325.02,793.12,4.6,341,Cash,Completed,Physical Store,0
TXN125488,Store_3,Convenience Store,Coimbatore,South,30-10-2025,2025,10,Home,Storage Box,CUST20178,New,Male,25,1,611.17,0,611.17,426.67,184.5,3.7,332,UPI,Completed,Physical Store,0
TXN125489,Store_18,Department Store,Salem,South,24-07-2024,2024,7,Home,Chair,CUST20573,Returning,Female,25,2,3020.31,20,4832.5,4695.31,137.19,4.9,326,Cash,Completed,Physical Store,0
TXN125490,Store_7,Department Store,Pune,West,06-12-2024,2024,12,Clothing,Shoes,CUST21676,Returning,Male,26,2,2881.64,5,5475.12,4457.48,1017.64,3.9,7,UPI,Completed,Physical Store,0
TXN125491,Store_1,Supermarket,Mumbai,West,28-01-2024,2024,1,Sports,Football,CUST17653,Returning,Male,34,2,1204.17,15,2047.09,1903.02,144.07,4.5,227,UPI,Completed,Physical Store,0
TXN125492,Store_17,Supermarket,Trichy,South,24-03-2025,2025,3,Beauty,Shampoo,CUST11209,Returning,Male,21,2,500.76,10,901.38,771.41,129.97,3.9,433,Debit Card,Completed,Physical Store,0
TXN125493,Store_17,Supermarket,Hyderabad,South,07-06-2024,2024,6,Beauty,Perfume,CUST16874,Returning,Female,22,1,1755.72,5,1667.93,1199.99,467.94,3.7,212,UPI,Completed,Physical Store,0
TXN125494,Store_20,Department Store,Delhi,North,29-12-2025,2025,12,Electronics,Headphones,CUST19372,New,Female,43,1,2215.45,5,2104.68,1754.6,350.08,4.7,494,Credit Card,Completed,Physical Store,0
TXN125495,Store_15,Department Store,Coimbatore,South,26-06-2025,2025,6,Electronics,Smartwatch,CUST22947,New,Male,24,1,4885.49,10,4396.94,3519.43,877.51,4.9,253,UPI,Completed,Physical Store,0
TXN125496,Store_7,Department Store,Chennai,South,09-06-2025,2025,6,Clothing,Shirt,CUST11078,Returning,Female,18,2,1271.71,5,2416.25,1920.61,495.64,3.6,314,UPI,Completed,Physical Store,0
TXN125497,Store_12,Supermarket,Delhi,North,06-07-2025,2025,7,Grocery,Biscuits,CUST14762,New,Male,21,1,119.45,0,119.45,80.54,38.91,3.4,438,Debit Card,Completed,Physical Store,1
TXN125498,Store_15,Supermarket,Coimbatore,South,08-08-2024,2024,8,Home,Bedsheet,CUST15091,Returning,Female,55,2,1153.3,10,2075.94,1791.54,284.4,4.1,299,UPI,Completed,Physical Store,0
TXN125499,Store_10,Supermarket,Coimbatore,South,27-06-2025,2025,6,Home,Chair,CUST22880,Returning,Male,21,2,2752.68,20,4404.29,4117.97,286.32,3.8,500,UPI,Completed,Physical Store,0
TXN125500,Store_8,Department Store,Bengaluru,South,22-09-2024,2024,9,Home,Cleaning Kit,CUST22834,New,Female,18,1,531.98,10,478.79,431.17,47.62,4,326,Debit Card,Completed,Physical Store,0
TXN125501,Store_7,Department Store,Madurai,South,19-07-2025,2025,7,Clothing,Jeans,CUST13953,Returning,Female,24,4,1864.16,15,6338.15,5589.96,748.19,5,405,UPI,Completed,Physical Store,1
TXN125502,Store_10,Department Store,Mumbai,West,03-05-2024,2024,5,Sports,Football,CUST24409,New,Male,28,1,1182.12,20,945.69,866.12,79.57,3.4,51,Credit Card,Completed,Physical Store,0
TXN125503,Store_17,Supermarket,Chennai,South,14-11-2024,2024,11,Sports,Badminton Racket,CUST17171,New,Male,65,1,1629.08,5,1547.62,1284.5,263.12,4.4,223,Debit Card,Completed,Physical Store,0
TXN125504,Store_7,Supermarket,Delhi,North,23-11-2025,2025,11,Sports,Badminton Racket,CUST24001,Returning,Male,35,2,1628.76,10,2931.77,2192.95,738.82,4.7,315,Debit Card,Completed,Physical Store,0
TXN125505,Store_12,Department Store,Salem,South,31-08-2025,2025,8,Clothing,Shoes,CUST16985,New,Female,51,2,2979.15,5,5660.38,4411.97,1248.41,3.9,226,Debit Card,Completed,Physical Store,1
TXN125506,Store_3,Convenience Store,Hyderabad,South,04-12-2025,2025,12,Sports,Football,CUST11679,New,Female,37,2,1237.13,10,2226.83,1923.27,303.56,4.4,113,UPI,Completed,Physical Store,0
TXN125507,Store_2,Convenience Store,Hyderabad,South,24-08-2025,2025,8,Beauty,Moisturizer,CUST13066,Returning,Male,38,1,695.82,0,695.82,452.1,243.72,4,246,UPI,Completed,Physical Store,0
TXN125508,Store_10,Department Store,Coimbatore,South,16-09-2025,2025,9,Electronics,Speaker,CUST10186,New,Male,53,2,2666.12,0,5332.25,3365.29,1966.96,4.3,357,Credit Card,Returned,Physical Store,0
TXN125509,Store_4,Department Store,Mumbai,West,12-06-2025,2025,6,Home,Chair,CUST11325,Returning,Female,62,2,2932.26,10,5278.06,4803.4,474.66,4.2,131,Credit Card,Completed,Physical Store,0
TXN125510,Store_12,Supermarket,Pune,West,05-12-2025,2025,12,Home,Cleaning Kit,CUST14239,Returning,Male,27,1,466.41,0,466.41,333.79,132.62,4.1,350,UPI,Completed,Physical Store,0
TXN125511,Store_7,Supermarket,Pune,West,17-11-2024,2024,11,Sports,Cricket Bat,CUST17934,Returning,Male,46,1,2107.42,0,2107.42,1708.67,398.75,4.6,344,UPI,Completed,Physical Store,0
TXN125512,Store_9,Department Store,Chennai,South,29-12-2025,2025,12,Beauty,Soap,CUST19326,New,Female,21,3,83.66,0,250.97,197.24,53.73,5,337,UPI,Completed,Physical Store,0
TXN125513,Store_16,Department Store,Delhi,North,27-01-2024,2024,1,Grocery,Cooking Oil,CUST15661,New,Male,54,1,193.31,10,173.98,126.08,47.9,3.9,45,UPI,Completed,Physical Store,0
TXN125514,Store_13,Convenience Store,Chennai,South,09-04-2024,2024,4,Beauty,Soap,CUST14569,Returning,Male,33,3,85.36,15,217.68,164.78,52.9,4,78,Credit Card,Completed,Physical Store,0
TXN125515,Store_20,Department Store,Pune,West,18-12-2025,2025,12,Sports,Yoga Mat,CUST10822,New,Female,18,1,957.72,20,766.18,611.34,154.84,4.4,255,UPI,Completed,Physical Store,1
TXN125516,Store_11,Convenience Store,Chennai,South,11-09-2024,2024,9,Clothing,Jeans,CUST13704,Returning,Male,63,5,1862.86,0,9314.28,6985.53,2328.75,3,279,UPI,Completed,Physical Store,0
TXN125517,Store_12,Supermarket,Delhi,North,26-01-2024,2024,1,Beauty,Face Wash,CUST21019,Returning,Male,45,2,433.42,0,866.84,605.83,261.01,3.3,429,UPI,Completed,Physical Store,0
TXN125518,Store_8,Department Store,Salem,South,03-12-2025,2025,12,Home,Bedsheet,CUST10236,New,Male,44,4,1248.89,5,4745.77,3504.12,1241.65,3.7,117,Cash,Completed,Physical Store,0
TXN125519,Store_15,Convenience Store,Mumbai,West,25-09-2024,2024,9,Clothing,T-Shirt,CUST22329,New,Male,46,3,834.27,20,2002.24,1997.46,4.78,4.4,104,Debit Card,Completed,Physical Store,0
TXN125520,Store_6,Department Store,Coimbatore,South,02-07-2025,2025,7,Sports,Yoga Mat,CUST23805,Returning,Male,51,2,943.95,0,1887.91,1326.64,561.27,3.7,341,UPI,Completed,Physical Store,0
TXN125521,Store_5,Convenience Store,Bengaluru,South,03-01-2024,2024,1,Home,Cleaning Kit,CUST14856,Returning,Female,52,3,478.95,5,1365,952.02,412.98,4.5,394,Cash,Completed,Physical Store,0
TXN125522,Store_19,Department Store,Pune,West,19-02-2025,2025,2,Grocery,Cooking Oil,CUST22633,New,Female,55,2,180.53,0,361.06,252.21,108.85,3.5,468,Cash,Completed,Physical Store,0
TXN125523,Store_18,Convenience Store,Chennai,South,30-09-2025,2025,9,Home,Chair,CUST10861,New,Male,46,1,2751.2,0,2751.2,1985.06,766.14,4.8,394,Debit Card,Completed,Physical Store,0
TXN125524,Store_5,Convenience Store,Pune,West,29-07-2024,2024,7,Clothing,Shirt,CUST21258,New,Female,20,5,1516.96,10,6826.32,6173.21,653.11,3.3,371,UPI,Completed,Physical Store,0
TXN125525,Store_11,Supermarket,Salem,South,20-02-2024,2024,2,Electronics,Headphones,CUST15433,Returning,Female,45,3,2122.6,5,6049.41,4119.04,1930.37,3.5,336,Credit Card,Completed,Physical Store,0
TXN125526,Store_16,Convenience Store,Trichy,South,01-03-2024,2024,3,Electronics,Tablet,CUST16853,Returning,Male,41,1,16439.61,0,16439.61,10518.92,5920.69,4.8,452,Cash,Completed,Physical Store,0
TXN125527,Store_3,Convenience Store,Trichy,South,08-09-2024,2024,9,Sports,Football,CUST20504,Returning,Female,47,2,1168.57,10,2103.43,1883.95,219.48,5,136,Credit Card,Completed,Physical Store,0
TXN125528,Store_13,Department Store,Delhi,North,21-09-2025,2025,9,Sports,Yoga Mat,CUST11867,New,Male,63,1,968.85,10,871.97,651.69,220.28,4,211,UPI,Completed,Physical Store,1
TXN125529,Store_10,Convenience Store,Madurai,South,12-10-2025,2025,10,Grocery,Rice,CUST17511,Returning,Female,47,1,816.79,0,816.79,644.67,172.12,4.2,329,Credit Card,Completed,Physical Store,0
TXN125530,Store_19,Department Store,Pune,West,27-05-2024,2024,5,Grocery,Biscuits,CUST17149,New,Male,41,4,125.98,0,503.92,412.31,91.61,2.7,91,Credit Card,Completed,Physical Store,0
TXN125531,Store_14,Department Store,Madurai,South,02-06-2025,2025,6,Electronics,Smartwatch,CUST19682,Returning,Female,46,2,4391.74,0,8783.47,5747.05,3036.42,4.4,230,UPI,Completed,Physical Store,0
TXN125532,Store_18,Convenience Store,Hyderabad,South,12-04-2024,2024,4,Home,Chair,CUST19910,Returning,Female,22,2,2884.04,10,5191.27,4659.55,531.72,5,173,UPI,Completed,Physical Store,0
TXN125533,Store_8,Supermarket,Hyderabad,South,26-08-2024,2024,8,Grocery,Rice,CUST14250,Returning,Male,43,1,962.55,0,962.55,656.72,305.83,4.8,63,UPI,Returned,Physical Store,0
TXN125534,Store_1,Convenience Store,Salem,South,18-08-2024,2024,8,Clothing,Jeans,CUST20394,New,Male,26,3,1837.62,20,4410.29,3519.58,890.71,4.5,498,Debit Card,Completed,Physical Store,0
TXN125535,Store_7,Supermarket,Bengaluru,South,06-03-2025,2025,3,Clothing,Shirt,CUST20109,New,Female,24,1,1286.14,10,1157.52,920.51,237.01,3.5,498,Cash,Completed,Physical Store,0
TXN125536,Store_15,Convenience Store,Bengaluru,South,15-07-2025,2025,7,Electronics,Speaker,CUST13615,Returning,Male,53,1,2414.29,10,2172.86,1751.22,421.64,4.6,290,Cash,Completed,Physical Store,0
TXN125537,Store_15,Supermarket,Pune,West,04-03-2024,2024,3,Sports,Running Shoes,CUST10973,Returning,Female,43,2,3004.09,0,6008.17,4456.66,1551.51,3.5,153,Debit Card,Completed,Physical Store,0
TXN125538,Store_12,Convenience Store,Coimbatore,South,22-01-2025,2025,1,Clothing,Shirt,CUST19570,Returning,Male,26,1,1405.74,0,1405.74,987.45,418.29,4.7,61,UPI,Completed,Physical Store,0
TXN125539,Store_8,Supermarket,Bengaluru,South,12-01-2024,2024,1,Home,Cleaning Kit,CUST15361,New,Female,31,3,540.34,5,1539.96,1248,291.96,3.4,339,UPI,Completed,Physical Store,0
TXN125540,Store_1,Convenience Store,Salem,South,15-11-2024,2024,11,Sports,Football,CUST13357,Returning,Male,53,1,1239.19,0,1239.19,971.44,267.75,4.4,221,UPI,Completed,Physical Store,0
TXN125541,Store_3,Convenience Store,Chennai,South,10-11-2024,2024,11,Beauty,Face Wash,CUST20248,New,Male,41,3,493.75,0,1481.26,1022.87,458.39,5,202,UPI,Completed,Physical Store,0
TXN125542,Store_14,Department Store,Pune,West,20-02-2024,2024,2,Clothing,Jeans,CUST16492,Returning,Female,47,1,1650.36,0,1650.36,1035.35,615.01,3.9,94,Debit Card,Completed,Physical Store,0
TXN125543,Store_18,Department Store,Bengaluru,South,11-09-2025,2025,9,Grocery,Coffee,CUST15373,Returning,Male,52,1,334.34,10,300.9,264.94,35.96,3.5,55,Credit Card,Completed,Physical Store,0
TXN125544,Store_17,Convenience Store,Pune,West,04-05-2024,2024,5,Sports,Cricket Bat,CUST16628,Returning,Female,60,2,2403.22,10,4325.8,3414.32,911.48,4.4,57,Credit Card,Completed,Physical Store,0
TXN125545,Store_20,Convenience Store,Bengaluru,South,28-08-2024,2024,8,Home,Cookware,CUST18746,New,Male,43,1,1883.73,5,1789.54,1397.74,391.8,5,104,UPI,Completed,Physical Store,0
TXN125546,Store_14,Supermarket,Bengaluru,South,26-09-2024,2024,9,Home,Cleaning Kit,CUST23569,New,Female,43,3,541.86,0,1625.57,1091.47,534.1,3.7,488,Credit Card,Completed,Physical Store,0
TXN125547,Store_2,Supermarket,Bengaluru,South,30-01-2024,2024,1,Electronics,Smartphone,CUST10734,New,Female,48,2,26959.23,10,48526.62,40455.05,8071.57,3.3,238,UPI,Completed,Physical Store,0
TXN125548,Store_17,Convenience Store,Salem,South,20-08-2025,2025,8,Clothing,Shoes,CUST22535,New,Female,49,2,3016.11,0,6032.23,4937.54,1094.69,3.8,164,Cash,Returned,Physical Store,0
TXN125549,Store_9,Supermarket,Salem,South,05-02-2025,2025,2,Sports,Badminton Racket,CUST24129,New,Male,63,5,1595.53,5,7578.75,5324.13,2254.62,5,31,Debit Card,Completed,Physical Store,0
TXN125550,Store_18,Convenience Store,Delhi,North,29-07-2025,2025,7,Grocery,Cooking Oil,CUST16684,New,Female,65,2,165.83,10,298.5,221.34,77.16,3.6,363,UPI,Cancelled,Physical Store,0
TXN125551,Store_7,Convenience Store,Hyderabad,South,15-02-2024,2024,2,Grocery,Biscuits,CUST13921,New,Male,53,1,111.73,5,106.15,77.58,28.57,2.9,24,Debit Card,Completed,Physical Store,0
TXN125552,Store_14,Department Store,Hyderabad,South,04-04-2025,2025,4,Beauty,Moisturizer,CUST12217,New,Male,18,3,706.04,0,2118.12,1543.71,574.41,4.2,305,Credit Card,Completed,Physical Store,0
TXN125553,Store_1,Convenience Store,Delhi,North,28-09-2024,2024,9,Beauty,Moisturizer,CUST24191,Returning,Male,56,1,650.84,5,618.3,413.6,204.7,3.9,376,UPI,Completed,Physical Store,0
TXN125554,Store_6,Convenience Store,Hyderabad,South,26-05-2024,2024,5,Grocery,Rice,CUST10042,Returning,Male,55,5,942.65,0,4713.27,3748.73,964.54,3,440,UPI,Completed,Physical Store,0
TXN125555,Store_13,Supermarket,Pune,West,11-06-2025,2025,6,Beauty,Soap,CUST20002,Returning,Female,59,3,88.66,0,265.98,196.04,69.94,3.6,460,UPI,Completed,Physical Store,0
TXN125556,Store_15,Department Store,Trichy,South,08-03-2024,2024,3,Sports,Yoga Mat,CUST10807,Returning,Male,40,4,871.11,5,3310.22,2281.16,1029.06,3.7,312,Cash,Completed,Physical Store,0
TXN125557,Store_5,Supermarket,Pune,West,25-08-2024,2024,8,Sports,Yoga Mat,CUST11281,Returning,Male,28,1,927.12,0,927.12,749.22,177.9,2.9,68,Debit Card,Completed,Physical Store,0
